timestamp,offset,inference_time_ms
2026-01-11 15:35:02.337,71.00,181.51
2026-01-11 15:35:02.605,64.00,141.95
2026-01-11 15:35:02.932,61.00,137.83
2026-01-11 15:35:03.204,54.00,131.97
2026-01-11 15:35:03.472,62.00,134.89
2026-01-11 15:35:03.676,81.00,181.07
2026-01-11 15:35:03.920,76.00,132.04
2026-01-11 15:35:04.154,60.00,134.48
2026-01-11 15:35:04.424,-24.00,134.34
2026-01-11 15:35:04.656,-93.00,132.80
2026-01-11 15:35:04.995,-158.00,165.81
2026-01-11 15:35:05.304,-167.00,163.56
2026-01-11 15:35:05.507,-148.00,138.30
2026-01-11 15:35:05.846,-148.00,159.47
2026-01-11 15:35:06.115,-135.00,132.32
2026-01-11 15:35:06.392,-177.00,138.54
2026-01-11 15:35:06.708,-304.00,157.21
2026-01-11 15:35:06.912,-348.00,183.57
2026-01-11 15:35:07.215,-353.00,129.87
2026-01-11 15:35:07.543,-358.00,142.35
2026-01-11 15:35:07.854,-367.00,154.98
2026-01-11 15:35:08.177,-389.00,132.48
2026-01-11 15:35:08.503,-455.00,137.61
2026-01-11 15:35:08.769,-482.00,130.40
2026-01-11 15:35:08.971,-486.00,131.70
2026-01-11 15:35:09.259,-486.00,144.17
2026-01-11 15:35:09.459,0.00,152.98
2026-01-11 15:35:09.660,0.00,193.18
2026-01-11 15:35:09.966,0.00,132.34
2026-01-11 15:35:10.244,-520.00,139.15
2026-01-11 15:35:10.562,0.00,149.85
2026-01-11 15:35:10.763,-557.00,170.77
2026-01-11 15:35:11.086,-553.00,149.72
2026-01-11 15:35:11.390,0.00,158.38
2026-01-11 15:35:11.698,0.00,131.91
2026-01-11 15:35:12.012,0.00,155.76
2026-01-11 15:35:12.213,-558.00,180.88
2026-01-11 15:35:12.470,0.00,128.24
2026-01-11 15:35:12.743,0.00,135.10
2026-01-11 15:35:13.013,-498.00,131.45
2026-01-11 15:35:13.294,-499.00,133.77
2026-01-11 15:35:13.496,-499.00,147.45
2026-01-11 15:35:13.696,-503.00,181.89
2026-01-11 15:35:14.023,0.00,182.55
2026-01-11 15:35:14.329,0.00,171.80
2026-01-11 15:35:14.595,0.00,132.42
2026-01-11 15:35:14.796,0.00,178.22
2026-01-11 15:35:15.133,0.00,128.21
2026-01-11 15:35:15.457,0.00,136.47
2026-01-11 15:35:15.726,-503.00,129.96
2026-01-11 15:35:15.999,-492.00,136.10
2026-01-11 15:35:16.200,-492.00,133.72
2026-01-11 15:35:16.455,-489.00,132.61
2026-01-11 15:35:16.768,-489.00,145.28
2026-01-11 15:35:17.000,-489.00,165.77
2026-01-11 15:35:17.315,-479.00,127.63
